,Category,DayOfWeek,Date,Time,Location,StreetMatch,Distance
25058,DRUG/NARCOTIC,Wednesday,9/10/14,15:30,"(37.7839916768161, -122.408068345148)",8683,0.004071393
25059,ASSAULT,Wednesday,9/10/14,15:30,"(37.7564864109309, -122.406539115148)",8679,0.007667968
25060,ROBBERY,Wednesday,9/10/14,15:28,"(37.7886491245294, -122.406021838484)",8682,0.007295026
25061,ROBBERY,Wednesday,9/10/14,15:00,"(37.7830037964534, -122.412414263581)",8683,0.001794596
25062,ASSAULT,Wednesday,9/10/14,15:00,"(37.7283272767993, -122.467737439144)",8938,0.003629197
25063,ASSAULT,Wednesday,9/10/14,14:00,"(37.7681694346175, -122.435637436721)",8684,0.023140543
25064,ROBBERY,Wednesday,9/10/14,13:50,"(37.7978728855933, -122.39670853026)",8610,0.012767643
25065,DRUG/NARCOTIC,Wednesday,9/10/14,13:30,"(37.7864094033618, -122.408040474858)",8683,0.005859107
25066,ASSAULT,Wednesday,9/10/14,13:30,"(37.7481554692332, -122.458680189782)",8939,0.009019601
25067,ASSAULT,Wednesday,9/10/14,12:45,"(37.7812092746013, -122.430366765692)",8681,0.016208675
25068,ROBBERY,Wednesday,9/10/14,12:40,"(37.7105851075344, -122.413525989418)",8918,0.010851475
25069,ASSAULT,Wednesday,9/10/14,12:40,"(37.7105851075344, -122.413525989418)",8918,0.010851475
25070,ROBBERY,Wednesday,9/10/14,12:20,"(37.7827931071006, -122.414056291891)",8683,0.002981109
25071,ASSAULT,Wednesday,9/10/14,12:12,"(37.7424682353625, -122.490170246651)",8829,0.015198048
25072,ASSAULT,Wednesday,9/10/14,12:00,"(37.7898100005704, -122.433800051784)",8607,0.011193812
25073,ASSAULT,Wednesday,9/10/14,11:50,"(37.7499131969111, -122.39434785768)",8679,0.008263151
25074,ROBBERY,Wednesday,9/10/14,11:40,"(37.7326781230902, -122.40582138691)",8833,0.005693433
25075,ASSAULT,Wednesday,9/10/14,11:30,"(37.777008132281, -122.467762816767)",8637,0.005643029
25076,DRUG/NARCOTIC,Wednesday,9/10/14,10:39,"(37.7564864109309, -122.406539115148)",8679,0.007667968
25077,ASSAULT,Wednesday,9/10/14,10:30,"(37.7811758808197, -122.391336579912)",8611,0.004986301
25078,ROBBERY,Wednesday,9/10/14,9:48,"(37.7285280627465, -122.475647460786)",8938,0.009801163
25079,DRUG/NARCOTIC,Wednesday,9/10/14,8:48,"(37.7696619195846, -122.449647662955)",8664,0.013021504
25080,ASSAULT,Wednesday,9/10/14,8:34,"(37.7108945814914, -122.420556751442)",8918,0.012147789
25081,"SEX OFFENSES, FORCIBLE",Wednesday,9/10/14,8:00,"(37.7648971146613, -122.400636718424)",8677,0.002063189
25082,ASSAULT,Wednesday,9/10/14,8:00,"(37.775420706711, -122.403404791479)",8677,0.005638244
25083,ROBBERY,Wednesday,9/10/14,7:47,"(37.7900527936016, -122.400194768944)",8611,0.01210857
25084,DRUG/NARCOTIC,Wednesday,9/10/14,7:47,"(37.7900527936016, -122.400194768944)",8611,0.01210857
25085,DRUG/NARCOTIC,Wednesday,9/10/14,7:47,"(37.7900527936016, -122.400194768944)",8611,0.01210857
25086,DRUG/NARCOTIC,Wednesday,9/10/14,7:17,"(37.7816031438671, -122.416351987352)",8683,0.005013118
25087,DRUG/NARCOTIC,Wednesday,9/10/14,7:17,"(37.7816031438671, -122.416351987352)",8683,0.005013118
25088,ROBBERY,Wednesday,9/10/14,6:45,"(37.7984732451801, -122.417219538328)",8681,0.005932207
25089,DRUG/NARCOTIC,Wednesday,9/10/14,3:38,"(37.7821372997842, -122.415533007999)",8683,0.004232605
25090,DRUG/NARCOTIC,Wednesday,9/10/14,3:38,"(37.7821372997842, -122.415533007999)",8683,0.004232605
25091,DRUG/NARCOTIC,Wednesday,9/10/14,3:38,"(37.7821372997842, -122.415533007999)",8683,0.004232605
25092,ASSAULT,Wednesday,9/10/14,3:30,"(37.7654653107492, -122.43314806477)",8684,0.02123281
25093,DRUG/NARCOTIC,Wednesday,9/10/14,0:50,"(37.7652491154383, -122.416389710283)",8678,0.005097474
25094,ASSAULT,Wednesday,9/10/14,0:20,"(37.7817511307229, -122.411071423064)",8683,0.00032481
25095,DRUG/NARCOTIC,Wednesday,9/10/14,0:01,"(37.7751462916539, -122.419257894814)",8684,0.0076916
25096,ASSAULT,Tuesday,9/9/14,23:30,"(37.8008726327692, -122.426995326766)",8681,0.007467166
25097,ROBBERY,Tuesday,9/9/14,23:20,"(37.7665387195995, -122.422045943548)",8684,0.010429296
25098,ASSAULT,Tuesday,9/9/14,22:35,"(37.7815338127818, -122.423918786916)",8683,0.012579831
25099,DRUG/NARCOTIC,Tuesday,9/9/14,22:30,"(37.775420706711, -122.403404791479)",8677,0.005638244
25100,DRUG/NARCOTIC,Tuesday,9/9/14,22:30,"(37.775420706711, -122.403404791479)",8677,0.005638244
25101,ASSAULT,Tuesday,9/9/14,22:00,"(37.7808016285055, -122.437262577518)",8607,0.016309854
25102,ROBBERY,Tuesday,9/9/14,21:49,"(37.8048960663782, -122.411769924072)",8682,0.013081297
25103,ASSAULT,Tuesday,9/9/14,21:37,"(37.7859407304209, -122.418918390218)",8682,0.008657437
25104,ASSAULT,Tuesday,9/9/14,21:31,"(37.7803522156893, -122.43709942832)",8607,0.016787887
25105,DRUG/NARCOTIC,Tuesday,9/9/14,20:23,"(37.7879983893852, -122.420094921042)",8681,0.0074766
25106,DRUG/NARCOTIC,Tuesday,9/9/14,19:21,"(37.7827931071006, -122.414056291891)",8683,0.002981109
25107,ROBBERY,Tuesday,9/9/14,18:24,"(37.7962104530518, -122.405145685472)",8682,0.008625522
25108,ROBBERY,Tuesday,9/9/14,17:45,"(37.775420706711, -122.403404791479)",8677,0.005638244
25109,ROBBERY,Tuesday,9/9/14,17:45,"(37.775420706711, -122.403404791479)",8677,0.005638244
25110,ASSAULT,Tuesday,9/9/14,17:30,"(37.7770909534023, -122.394985875925)",8611,0.001861362
25111,ASSAULT,Tuesday,9/9/14,17:25,"(37.7413577412442, -122.422549181672)",8919,0.017648211
25112,ASSAULT,Tuesday,9/9/14,17:00,"(37.7089956381314, -122.443802039073)",8922,0.002039612
25113,ASSAULT,Tuesday,9/9/14,17:00,"(37.7089956381314, -122.443802039073)",8922,0.002039612
25114,ASSAULT,Tuesday,9/9/14,17:00,"(37.763502723082, -122.402445290975)",8677,0.002468069
25115,ASSAULT,Tuesday,9/9/14,17:00,"(37.7089956381314, -122.443802039073)",8922,0.002039612
25116,ASSAULT,Tuesday,9/9/14,16:40,"(37.7492981058755, -122.412961239353)",8679,0.010367784
25117,ASSAULT,Tuesday,9/9/14,16:40,"(37.7492981058755, -122.412961239353)",8679,0.010367784
25118,DRUG/NARCOTIC,Tuesday,9/9/14,16:31,"(37.7818621883021, -122.413869632554)",8683,0.002547791
25119,DRUG/NARCOTIC,Tuesday,9/9/14,16:26,"(37.8009046106896, -122.420254475507)",8681,0.006027731
25120,DRUG/NARCOTIC,Tuesday,9/9/14,16:26,"(37.8009046106896, -122.420254475507)",8681,0.006027731
25121,ASSAULT,Tuesday,9/9/14,16:15,"(37.8086250595467, -122.412527239682)",8681,0.016533828
25122,DRUG/NARCOTIC,Tuesday,9/9/14,16:00,"(37.7828430233213, -122.413237516676)",8683,0.002287488
25123,ASSAULT,Tuesday,9/9/14,16:00,"(37.8033121405811, -122.413062015476)",8682,0.011482179
25124,DRUG/NARCOTIC,Tuesday,9/9/14,15:43,"(37.7816542806076, -122.415508242782)",8683,0.004170156
25125,DRUG/NARCOTIC,Tuesday,9/9/14,15:43,"(37.7816542806076, -122.415508242782)",8683,0.004170156
25126,DRUG/NARCOTIC,Tuesday,9/9/14,15:40,"(37.7933285035846, -122.40697613262)",8682,0.00580012
25127,DRUG/NARCOTIC,Tuesday,9/9/14,14:04,"(37.7817589366405, -122.415120589338)",8683,0.003786457
25128,DRUG/NARCOTIC,Tuesday,9/9/14,14:04,"(37.7817589366405, -122.415120589338)",8683,0.003786457
25129,ASSAULT,Tuesday,9/9/14,14:00,"(37.7481554692332, -122.458680189782)",8939,0.009019601
25130,DRUG/NARCOTIC,Tuesday,9/9/14,13:48,"(37.7816045741252, -122.412192555721)",8683,0.000854382
25131,ASSAULT,Tuesday,9/9/14,13:45,"(37.7564864109309, -122.406539115148)",8679,0.007667968
25132,ROBBERY,Tuesday,9/9/14,13:00,"(37.775420706711, -122.403404791479)",8677,0.005638244
25133,ASSAULT,Tuesday,9/9/14,12:30,"(37.7854922044602, -122.407854234538)",8683,0.005248888
25134,ROBBERY,Tuesday,9/9/14,12:00,"(37.7657184395282, -122.409529913278)",8678,0.001822362
25135,"SEX OFFENSES, FORCIBLE",Tuesday,9/9/14,12:00,"(37.7230004433807, -122.4419721726)",8921,0.006117098
25136,"SEX OFFENSES, FORCIBLE",Tuesday,9/9/14,11:00,"(37.7487068486863, -122.495502769291)",8696,0.007984319
25137,DRUG/NARCOTIC,Tuesday,9/9/14,10:50,"(37.8023742989424, -122.431500457039)",8681,0.011789241
25138,DRUG/NARCOTIC,Tuesday,9/9/14,9:59,"(37.7572895904578, -122.406870402082)",8679,0.00852841
25139,DRUG/NARCOTIC,Tuesday,9/9/14,9:59,"(37.7572895904578, -122.406870402082)",8679,0.00852841
25140,ASSAULT,Tuesday,9/9/14,9:45,"(37.7827239702919, -122.396167865037)",8611,0.003948339
25141,DRUG/NARCOTIC,Tuesday,9/9/14,9:15,"(37.7585641691709, -122.406725329529)",8677,0.00797329
25142,ASSAULT,Tuesday,9/9/14,9:00,"(37.8045519866135, -122.433699281627)",8607,0.01269576
25143,ASSAULT,Tuesday,9/9/14,9:00,"(37.8045519866135, -122.433699281627)",8607,0.01269576
25144,ASSAULT,Tuesday,9/9/14,8:45,"(37.7950446763389, -122.396612261014)",8610,0.011351249
25145,ASSAULT,Tuesday,9/9/14,8:38,"(37.7893540721016, -122.400032359721)",8611,0.011399787
25146,ASSAULT,Tuesday,9/9/14,8:29,"(37.7822305870036, -122.41029351969)",8683,0.001238296
25147,DRUG/NARCOTIC,Tuesday,9/9/14,7:25,"(37.779514030063, -122.413564091744)",8683,0.003027494
25148,ASSAULT,Tuesday,9/9/14,7:25,"(37.7642753857061, -122.418687919804)",8678,0.007534647
25149,ASSAULT,Tuesday,9/9/14,6:12,"(37.7292751040424, -122.429527589624)",8920,0.005127197
25150,ASSAULT,Tuesday,9/9/14,6:00,"(37.7430506903112, -122.405242467114)",8679,0.007338349
25151,DRUG/NARCOTIC,Tuesday,9/9/14,5:12,"(37.7770909534023, -122.394985875925)",8611,0.001861362
25152,ASSAULT,Tuesday,9/9/14,3:30,"(37.7564864109309, -122.406539115148)",8679,0.007667968
25153,ASSAULT,Tuesday,9/9/14,3:15,"(37.7611977677632, -122.509134839191)",8674,0.005941114
25154,ASSAULT,Tuesday,9/9/14,2:20,"(37.7604217436765, -122.505928450113)",8674,0.002899663
25155,DRUG/NARCOTIC,Tuesday,9/9/14,2:15,"(37.7898046588912, -122.415398945224)",8682,0.003475312
25156,ROBBERY,Tuesday,9/9/14,1:50,"(37.7804689268479, -122.416948565876)",8683,0.00571603
25157,ROBBERY,Tuesday,9/9/14,0:55,"(37.7921733284528, -122.422695629365)",8681,0.003059459
25158,DRUG/NARCOTIC,Tuesday,9/9/14,0:55,"(37.7252355695069, -122.402603565418)",8835,0.00131913
25159,DRUG/NARCOTIC,Tuesday,9/9/14,0:55,"(37.7252355695069, -122.402603565418)",8835,0.00131913
25160,ASSAULT,Tuesday,9/9/14,0:10,"(37.7575665847977, -122.410980668423)",8678,0.008379081
25161,DRUG/NARCOTIC,Tuesday,9/9/14,0:01,"(37.7687142722405, -122.453376250788)",8664,0.009334486
25162,DRUG/NARCOTIC,Monday,9/8/14,23:59,"(37.7368036226976, -122.390136349844)",8833,0.01066238
25163,DRUG/NARCOTIC,Monday,9/8/14,23:59,"(37.7368036226976, -122.390136349844)",8833,0.01066238
25164,ROBBERY,Monday,9/8/14,22:42,"(37.7861007451645, -122.418090766692)",8682,0.007955222
25165,ASSAULT,Monday,9/8/14,22:00,"(37.775420706711, -122.403404791479)",8677,0.005638244
25166,DRUG/NARCOTIC,Monday,9/8/14,21:42,"(37.7330448919252, -122.434363909417)",8920,0.009348836
25167,ROBBERY,Monday,9/8/14,21:34,"(37.7768820935019, -122.422981546625)",8684,0.011783495
25168,ASSAULT,Monday,9/8/14,21:30,"(37.8008031731089, -122.436797742278)",8607,0.007913383
25169,DRUG/NARCOTIC,Monday,9/8/14,20:42,"(37.7830529510782, -122.411593095704)",8683,0.00150752
25170,ASSAULT,Monday,9/8/14,20:23,"(37.7700527182372, -122.446143672039)",8664,0.016531638
25171,ROBBERY,Monday,9/8/14,19:45,"(37.7087447204847, -122.421616620564)",8918,0.014540013
